grid_1,grid_2,distance_degree,neighbor,correlation,distance_group
G025_R387_C1134,G025_R389_C1143,2.3048861143232218,FALSE,0.7430147014554401,"(1.51,Inf]"
G025_R387_C1135,G025_R389_C1143,2.0615528128088303,FALSE,0.7532833585859069,"(1.51,Inf]"
G025_R387_C1136,G025_R389_C1143,1.8200274723201295,FALSE,0.7591353211237122,"(1.51,Inf]"
G025_R387_C1137,G025_R389_C1143,1.5811388300841898,FALSE,0.7234813273134829,"(1.51,Inf]"
G025_R387_C1138,G025_R389_C1143,1.346291201783626,FALSE,0.7078997754448522,"(1.01,1.51]"
G025_R387_C1139,G025_R389_C1143,1.118033988749895,FALSE,0.6768325774790596,"(1.01,1.51]"
G025_R387_C1140,G025_R389_C1143,0.9013878188659973,FALSE,0.682327659207832,"(0.76,1.01]"
G025_R387_C1141,G025_R389_C1143,0.7071067811865476,FALSE,0.6182623947651844,"(0.51,0.76]"
G025_R387_C1142,G025_R389_C1143,0.5590169943749475,FALSE,0.46622930335681145,"(0.51,0.76]"
G025_R387_C1143,G025_R389_C1143,0.5,FALSE,0.48709647208919005,"(0.26,0.51]"
G025_R388_C1132,G025_R389_C1143,2.7613402542968153,FALSE,0.7346054719815733,"(1.51,Inf]"
G025_R388_C1133,G025_R389_C1143,2.5124689052802225,FALSE,0.7058456860574808,"(1.51,Inf]"
G025_R388_C1134,G025_R389_C1143,2.2638462845343543,FALSE,0.7078023119513664,"(1.51,Inf]"
G025_R388_C1135,G025_R389_C1143,2.0155644370746373,FALSE,0.7182566162644575,"(1.51,Inf]"
G025_R388_C1136,G025_R389_C1143,1.7677669529663689,FALSE,0.7153833354162091,"(1.51,Inf]"
G025_R388_C1137,G025_R389_C1143,1.5206906325745548,FALSE,0.7110748859780217,"(1.51,Inf]"
G025_R388_C1138,G025_R389_C1143,1.2747548783981961,FALSE,0.7070592623118831,"(1.01,1.51]"
G025_R388_C1139,G025_R389_C1143,1.0307764064044151,FALSE,0.721717050983399,"(1.01,1.51]"
G025_R388_C1140,G025_R389_C1143,0.7905694150420949,FALSE,0.7388880485260685,"(0.76,1.01]"
G025_R388_C1141,G025_R389_C1143,0.5590169943749475,FALSE,0.8279200113592501,"(0.51,0.76]"
G025_R388_C1142,G025_R389_C1143,0.3535533905932738,FALSE,0.883312837198955,"(0.26,0.51]"
G025_R388_C1143,G025_R389_C1143,0.25,TRUE,0.8864975150019141,"[0,0.26]"
G025_R388_C1144,G025_R389_C1143,0.3535533905932738,FALSE,0.790456418662052,"(0.26,0.51]"
G025_R388_C1145,G025_R389_C1143,0.5590169943749475,FALSE,0.5776608359720545,"(0.51,0.76]"
G025_R389_C1132,G025_R389_C1143,2.75,FALSE,0.7053917257821274,"(1.51,Inf]"
G025_R389_C1133,G025_R389_C1143,2.5,FALSE,0.6848139830113948,"(1.51,Inf]"
G025_R389_C1134,G025_R389_C1143,2.25,FALSE,0.7001146191540589,"(1.51,Inf]"
G025_R389_C1135,G025_R389_C1143,2,FALSE,0.6927242154004832,"(1.51,Inf]"
G025_R389_C1136,G025_R389_C1143,1.75,FALSE,0.6909634149365231,"(1.51,Inf]"
G025_R389_C1137,G025_R389_C1143,1.5,FALSE,0.6982806481841745,"(1.01,1.51]"
G025_R389_C1138,G025_R389_C1143,1.25,FALSE,0.6835100337704866,"(1.01,1.51]"
G025_R389_C1139,G025_R389_C1143,1,FALSE,0.6973651125933271,"(0.76,1.01]"
G025_R389_C1140,G025_R389_C1143,0.75,FALSE,0.7652896224308654,"(0.51,0.76]"
G025_R389_C1141,G025_R389_C1143,0.5,FALSE,0.8464526159376634,"(0.26,0.51]"
G025_R389_C1142,G025_R389_C1143,0.25,TRUE,0.9390102284644614,"[0,0.26]"
G025_R380_C1132,G025_R389_C1144,3.75,FALSE,0.6841600411148439,"(1.51,Inf]"
G025_R380_C1133,G025_R389_C1144,3.553167600887974,FALSE,0.6734752952075175,"(1.51,Inf]"
G025_R380_C1134,G025_R389_C1144,3.3634060117684275,FALSE,0.6128453206030652,"(1.51,Inf]"
G025_R380_C1135,G025_R389_C1144,3.181980515339464,FALSE,0.5374143101962642,"(1.51,Inf]"
G025_R380_C1143,G025_R389_C1144,2.2638462845343543,FALSE,0.1009405576671416,"(1.51,Inf]"
G025_R380_C1144,G025_R389_C1144,2.25,FALSE,0.20679371658673318,"(1.51,Inf]"
G025_R380_C1145,G025_R389_C1144,2.2638462845343543,FALSE,0.06815798701650677,"(1.51,Inf]"
G025_R380_C1146,G025_R389_C1144,2.3048861143232218,FALSE,0.014275208934478768,"(1.51,Inf]"
G025_R380_C1147,G025_R389_C1144,2.3717082451262845,FALSE,-0.012314832666418384,"(1.51,Inf]"
G025_R381_C1132,G025_R389_C1144,3.605551275463989,FALSE,0.6989085284218438,"(1.51,Inf]"
G025_R381_C1133,G025_R389_C1144,3.400367627183861,FALSE,0.7254825411219408,"(1.51,Inf]"
G025_R381_C1134,G025_R389_C1144,3.2015621187164243,FALSE,0.7255699932125915,"(1.51,Inf]"
G025_R381_C1135,G025_R389_C1144,3.010398644698074,FALSE,0.7180049825652356,"(1.51,Inf]"
G025_R381_C1143,G025_R389_C1144,2.0155644370746373,FALSE,0.09255659710112125,"(1.51,Inf]"
G025_R381_C1144,G025_R389_C1144,2,FALSE,0.2781183824772362,"(1.51,Inf]"
G025_R381_C1145,G025_R389_C1144,2.0155644370746373,FALSE,0.13902211802268694,"(1.51,Inf]"
G025_R381_C1146,G025_R389_C1144,2.0615528128088303,FALSE,0.110162374779765,"(1.51,Inf]"
G025_R381_C1147,G025_R389_C1144,2.1360009363293826,FALSE,0.0763062864055408,"(1.51,Inf]"
G025_R382_C1132,G025_R389_C1144,3.473110997362451,FALSE,0.7298959438918332,"(1.51,Inf]"
G025_R382_C1133,G025_R389_C1144,3.2596012026013246,FALSE,0.7396097795021798,"(1.51,Inf]"
G025_R382_C1134,G025_R389_C1144,3.0516389039334255,FALSE,0.750896714593161,"(1.51,Inf]"
G025_R382_C1135,G025_R389_C1144,2.850438562747845,FALSE,0.7603747707132242,"(1.51,Inf]"
G025_R382_C1136,G025_R389_C1144,2.6575364531836625,FALSE,0.7366288886107658,"(1.51,Inf]"
G025_R382_C1138,G025_R389_C1144,2.3048861143232218,FALSE,0.06629887429188953,"(1.51,Inf]"
G025_R382_C1141,G025_R389_C1144,1.9039432764659772,FALSE,0.3345978708189284,"(1.51,Inf]"
G025_R382_C1143,G025_R389_C1144,1.7677669529663689,FALSE,0.1507804750791156,"(1.51,Inf]"
G025_R382_C1144,G025_R389_C1144,1.75,FALSE,0.18931459301618433,"(1.51,Inf]"
G025_R382_C1145,G025_R389_C1144,1.7677669529663689,FALSE,0.09462482413947718,"(1.51,Inf]"
G025_R382_C1146,G025_R389_C1144,1.8200274723201295,FALSE,-0.0035035369438282658,"(1.51,Inf]"
G025_R382_C1147,G025_R389_C1144,1.9039432764659772,FALSE,0.007790655901155249,"(1.51,Inf]"
G025_R383_C1132,G025_R389_C1144,3.3541019662496847,FALSE,0.7324115970734605,"(1.51,Inf]"
G025_R383_C1133,G025_R389_C1144,3.132491021535417,FALSE,0.7544447331318204,"(1.51,Inf]"
G025_R383_C1134,G025_R389_C1144,2.9154759474226504,FALSE,0.7603295219538954,"(1.51,Inf]"
G025_R383_C1135,G025_R389_C1144,2.704163456597992,FALSE,0.7699242459849419,"(1.51,Inf]"
G025_R383_C1136,G025_R389_C1144,2.5,FALSE,0.79956991517003,"(1.51,Inf]"
G025_R383_C1137,G025_R389_C1144,2.3048861143232218,FALSE,0.7632499015923012,"(1.51,Inf]"
G025_R383_C1139,G025_R389_C1144,1.9525624189766635,FALSE,0.7182319500495447,"(1.51,Inf]"
G025_R383_C1140,G025_R389_C1144,1.8027756377319946,FALSE,0.7527677032135167,"(1.51,Inf]"
G025_R383_C1141,G025_R389_C1144,1.6770509831248424,FALSE,0.6003170152176865,"(1.51,Inf]"
G025_R383_C1142,G025_R389_C1144,1.5811388300841898,FALSE,0.46848387078549963,"(1.51,Inf]"
G025_R383_C1143,G025_R389_C1144,1.5206906325745548,FALSE,0.1796139956631581,"(1.51,Inf]"
G025_R383_C1144,G025_R389_C1144,1.5,FALSE,-0.0295793845321163,"(1.01,1.51]"
G025_R383_C1145,G025_R389_C1144,1.5206906325745548,FALSE,-0.09129473737526807,"(1.51,Inf]"
G025_R383_C1146,G025_R389_C1144,1.5811388300841898,FALSE,-0.18438878890036736,"(1.51,Inf]"
G025_R383_C1147,G025_R389_C1144,1.6770509831248424,FALSE,-0.24882633807981586,"(1.51,Inf]"
G025_R384_C1132,G025_R389_C1144,3.25,FALSE,0.7258405951243659,"(1.51,Inf]"
G025_R384_C1133,G025_R389_C1144,3.020761493398643,FALSE,0.7321495319004079,"(1.51,Inf]"
G025_R384_C1134,G025_R389_C1144,2.7950849718747373,FALSE,0.7615395417073694,"(1.51,Inf]"
G025_R384_C1135,G025_R389_C1144,2.57390753524675,FALSE,0.7667955316136732,"(1.51,Inf]"
G025_R384_C1136,G025_R389_C1144,2.358495283014151,FALSE,0.8078601159573252,"(1.51,Inf]"
G025_R384_C1137,G025_R389_C1144,2.1505813167606567,FALSE,0.8070414903134107,"(1.51,Inf]"
G025_R384_C1138,G025_R389_C1144,1.9525624189766635,FALSE,0.7702909070021229,"(1.51,Inf]"
G025_R384_C1139,G025_R389_C1144,1.7677669529663689,FALSE,0.7967794232168667,"(1.51,Inf]"
G025_R384_C1140,G025_R389_C1144,1.6007810593582121,FALSE,0.7214002769087408,"(1.51,Inf]"
G025_R384_C1141,G025_R389_C1144,1.4577379737113252,FALSE,0.5573204173814997,"(1.01,1.51]"
G025_R384_C1142,G025_R389_C1144,1.346291201783626,FALSE,0.3448962129966721,"(1.01,1.51]"
G025_R385_C1132,G025_R389_C1144,3.1622776601683795,FALSE,0.7529644711881586,"(1.51,Inf]"
G025_R385_C1133,G025_R389_C1144,2.9261749776799064,FALSE,0.7580819999129789,"(1.51,Inf]"
G025_R385_C1134,G025_R389_C1144,2.692582403567252,FALSE,0.7708150780321222,"(1.51,Inf]"
G025_R385_C1135,G025_R389_C1144,2.462214450449026,FALSE,0.7975183014461278,"(1.51,Inf]"
G025_R385_C1136,G025_R389_C1144,2.23606797749979,FALSE,0.8203271834402152,"(1.51,Inf]"
G025_R385_C1137,G025_R389_C1144,2.0155644370746373,FALSE,0.7859962219317937,"(1.51,Inf]"
G025_R385_C1138,G025_R389_C1144,1.8027756377319946,FALSE,0.7833119491261508,"(1.51,Inf]"
G025_R385_C1139,G025_R389_C1144,1.6007810593582121,FALSE,0.7486537750080239,"(1.51,Inf]"
G025_R385_C1140,G025_R389_C1144,1.4142135623730951,FALSE,0.626509275404448,"(1.01,1.51]"
G025_R385_C1141,G025_R389_C1144,1.25,FALSE,0.4908669804867652,"(1.01,1.51]"
G025_R385_C1142,G025_R389_C1144,1.118033988749895,FALSE,0.3790311512527429,"(1.01,1.51]"
G025_R386_C1132,G025_R389_C1144,3.092329219213245,FALSE,0.7768364274517559,"(1.51,Inf]"
G025_R386_C1133,G025_R389_C1144,2.850438562747845,FALSE,0.7843920285831225,"(1.51,Inf]"
G025_R386_C1134,G025_R389_C1144,2.6100766272276377,FALSE,0.7907196701973058,"(1.51,Inf]"
G025_R386_C1135,G025_R389_C1144,2.3717082451262845,FALSE,0.8025124914525017,"(1.51,Inf]"
G025_R386_C1136,G025_R389_C1144,2.1360009363293826,FALSE,0.8195584736528145,"(1.51,Inf]"
G025_R386_C1137,G025_R389_C1144,1.9039432764659772,FALSE,0.7827821028351837,"(1.51,Inf]"
G025_R386_C1138,G025_R389_C1144,1.6770509831248424,FALSE,0.7625111327803682,"(1.51,Inf]"
G025_R386_C1139,G025_R389_C1144,1.4577379737113252,FALSE,0.657778639254509,"(1.01,1.51]"
G025_R386_C1141,G025_R389_C1144,1.0606601717798212,FALSE,0.5490126071904353,"(1.01,1.51]"
G025_R387_C1132,G025_R389_C1144,3.0413812651491097,FALSE,0.761014933818997,"(1.51,Inf]"
G025_R387_C1133,G025_R389_C1144,2.7950849718747373,FALSE,0.7601982000934584,"(1.51,Inf]"
G025_R387_C1134,G025_R389_C1144,2.5495097567963922,FALSE,0.7730718787066314,"(1.51,Inf]"
G025_R387_C1135,G025_R389_C1144,2.3048861143232218,FALSE,0.7919152310788119,"(1.51,Inf]"
G025_R387_C1136,G025_R389_C1144,2.0615528128088303,FALSE,0.8039105026456128,"(1.51,Inf]"
G025_R387_C1137,G025_R389_C1144,1.8200274723201295,FALSE,0.7773583821379398,"(1.51,Inf]"
G025_R387_C1138,G025_R389_C1144,1.5811388300841898,FALSE,0.7527658590094993,"(1.51,Inf]"
G025_R387_C1139,G025_R389_C1144,1.346291201783626,FALSE,0.7190926602521143,"(1.01,1.51]"
G025_R387_C1140,G025_R389_C1144,1.118033988749895,FALSE,0.7151927142549398,"(1.01,1.51]"
G025_R387_C1141,G025_R389_C1144,0.9013878188659973,FALSE,0.657518024292637,"(0.76,1.01]"
G025_R387_C1142,G025_R389_C1144,0.7071067811865476,FALSE,0.4811177488337707,"(0.51,0.76]"
G025_R387_C1143,G025_R389_C1144,0.5590169943749475,FALSE,0.520651046218081,"(0.51,0.76]"
G025_R388_C1132,G025_R389_C1144,3.010398644698074,FALSE,0.7481336977714708,"(1.51,Inf]"
G025_R388_C1133,G025_R389_C1144,2.7613402542968153,FALSE,0.7480823444864108,"(1.51,Inf]"
G025_R388_C1134,G025_R389_C1144,2.5124689052802225,FALSE,0.7489914962021799,"(1.51,Inf]"
G025_R388_C1135,G025_R389_C1144,2.2638462845343543,FALSE,0.7692207450988139,"(1.51,Inf]"
G025_R388_C1136,G025_R389_C1144,2.0155644370746373,FALSE,0.7811717694353797,"(1.51,Inf]"
G025_R388_C1137,G025_R389_C1144,1.7677669529663689,FALSE,0.7722316062335852,"(1.51,Inf]"
G025_R388_C1138,G025_R389_C1144,1.5206906325745548,FALSE,0.7535909099958084,"(1.51,Inf]"
G025_R388_C1139,G025_R389_C1144,1.2747548783981961,FALSE,0.757961737351756,"(1.01,1.51]"
G025_R388_C1140,G025_R389_C1144,1.0307764064044151,FALSE,0.7390832123492193,"(1.01,1.51]"
G025_R388_C1141,G025_R389_C1144,0.7905694150420949,FALSE,0.8072718496447692,"(0.76,1.01]"
G025_R388_C1142,G025_R389_C1144,0.5590169943749475,FALSE,0.8399223885315659,"(0.51,0.76]"
G025_R388_C1143,G025_R389_C1144,0.3535533905932738,FALSE,0.8794064662106916,"(0.26,0.51]"
G025_R388_C1144,G025_R389_C1144,0.25,TRUE,0.852783100472203,"[0,0.26]"
G025_R388_C1145,G025_R389_C1144,0.3535533905932738,FALSE,0.6754770308973883,"(0.26,0.51]"
G025_R389_C1132,G025_R389_C1144,3,FALSE,0.7386636156617268,"(1.51,Inf]"
G025_R389_C1133,G025_R389_C1144,2.75,FALSE,0.7229845568890388,"(1.51,Inf]"
G025_R389_C1134,G025_R389_C1144,2.5,FALSE,0.732220701171481,"(1.51,Inf]"
G025_R389_C1135,G025_R389_C1144,2.25,FALSE,0.7437154788522093,"(1.51,Inf]"
G025_R389_C1136,G025_R389_C1144,2,FALSE,0.7425930203874574,"(1.51,Inf]"
G025_R389_C1137,G025_R389_C1144,1.75,FALSE,0.7496637716734474,"(1.51,Inf]"
G025_R389_C1138,G025_R389_C1144,1.5,FALSE,0.7195507060671015,"(1.01,1.51]"
G025_R389_C1139,G025_R389_C1144,1.25,FALSE,0.7243867139790017,"(1.01,1.51]"
G025_R389_C1140,G025_R389_C1144,1,FALSE,0.7525626115987729,"(0.76,1.01]"
G025_R389_C1141,G025_R389_C1144,0.75,FALSE,0.7944698862809803,"(0.51,0.76]"
G025_R389_C1142,G025_R389_C1144,0.5,FALSE,0.8562547310019619,"(0.26,0.51]"
G025_R389_C1143,G025_R389_C1144,0.25,TRUE,0.9218537034102147,"[0,0.26]"
G025_R380_C1132,G025_R389_C1145,3.952847075210474,FALSE,0.6001816095246608,"(1.51,Inf]"
G025_R380_C1133,G025_R389_C1145,3.75,FALSE,0.5816952542691949,"(1.51,Inf]"
G025_R380_C1134,G025_R389_C1145,3.553167600887974,FALSE,0.5439274846199317,"(1.51,Inf]"
G025_R380_C1135,G025_R389_C1145,3.3634060117684275,FALSE,0.49273660013173776,"(1.51,Inf]"
G025_R380_C1143,G025_R389_C1145,2.3048861143232218,FALSE,0.06431852570291459,"(1.51,Inf]"
G025_R380_C1144,G025_R389_C1145,2.2638462845343543,FALSE,0.19454336972256886,"(1.51,Inf]"
G025_R380_C1145,G025_R389_C1145,2.25,FALSE,0.06319864690446847,"(1.51,Inf]"
G025_R380_C1146,G025_R389_C1145,2.2638462845343543,FALSE,0.07010063612757256,"(1.51,Inf]"
G025_R380_C1147,G025_R389_C1145,2.3048861143232218,FALSE,0.023132724684145362,"(1.51,Inf]"
G025_R381_C1132,G025_R389_C1145,3.816084380618437,FALSE,0.6245436301825994,"(1.51,Inf]"
G025_R381_C1133,G025_R389_C1145,3.605551275463989,FALSE,0.6360719903814137,"(1.51,Inf]"
G025_R381_C1134,G025_R389_C1145,3.400367627183861,FALSE,0.6304575898068374,"(1.51,Inf]"
G025_R381_C1135,G025_R389_C1145,3.2015621187164243,FALSE,0.6370055658036746,"(1.51,Inf]"
G025_R381_C1143,G025_R389_C1145,2.0615528128088303,FALSE,0.07322511937885125,"(1.51,Inf]"
G025_R381_C1144,G025_R389_C1145,2.0155644370746373,FALSE,0.2818094051312178,"(1.51,Inf]"
G025_R381_C1145,G025_R389_C1145,2,FALSE,0.139331821129451,"(1.51,Inf]"
G025_R381_C1146,G025_R389_C1145,2.0155644370746373,FALSE,0.1406855967304268,"(1.51,Inf]"
G025_R381_C1147,G025_R389_C1145,2.0615528128088303,FALSE,0.07386789089324129,"(1.51,Inf]"
G025_R382_C1132,G025_R389_C1145,3.69120576505835,FALSE,0.6448367324911308,"(1.51,Inf]"
G025_R382_C1133,G025_R389_C1145,3.473110997362451,FALSE,0.6606788965396578,"(1.51,Inf]"
G025_R382_C1134,G025_R389_C1145,3.2596012026013246,FALSE,0.6615576436060298,"(1.51,Inf]"
G025_R382_C1135,G025_R389_C1145,3.0516389039334255,FALSE,0.6532259425059563,"(1.51,Inf]"
G025_R382_C1136,G025_R389_C1145,2.850438562747845,FALSE,0.6502189772806277,"(1.51,Inf]"
G025_R382_C1138,G025_R389_C1145,2.4748737341529163,FALSE,0.06911898520436612,"(1.51,Inf]"
G025_R382_C1141,G025_R389_C1145,2.0155644370746373,FALSE,0.31054698887149756,"(1.51,Inf]"
G025_R382_C1143,G025_R389_C1145,1.8200274723201295,FALSE,0.07969747967804297,"(1.51,Inf]"
G025_R382_C1144,G025_R389_C1145,1.7677669529663689,FALSE,0.08519571208235782,"(1.51,Inf]"
G025_R382_C1145,G025_R389_C1145,1.75,FALSE,0.03308930848113512,"(1.51,Inf]"
G025_R382_C1146,G025_R389_C1145,1.7677669529663689,FALSE,-0.024097944249803133,"(1.51,Inf]"
G025_R382_C1147,G025_R389_C1145,1.8200274723201295,FALSE,0.006543401669842563,"(1.51,Inf]"
G025_R383_C1132,G025_R389_C1145,3.5794552658190883,FALSE,0.6301127443262412,"(1.51,Inf]"
G025_R383_C1133,G025_R389_C1145,3.3541019662496847,FALSE,0.6722575978015416,"(1.51,Inf]"
G025_R383_C1134,G025_R389_C1145,3.132491021535417,FALSE,0.6729376625188224,"(1.51,Inf]"
G025_R383_C1135,G025_R389_C1145,2.9154759474226504,FALSE,0.6624732010796951,"(1.51,Inf]"
G025_R383_C1136,G025_R389_C1145,2.704163456597992,FALSE,0.6945051215024057,"(1.51,Inf]"
G025_R383_C1137,G025_R389_C1145,2.5,FALSE,0.6974704228548557,"(1.51,Inf]"
G025_R383_C1139,G025_R389_C1145,2.1213203435596424,FALSE,0.6262435695121515,"(1.51,Inf]"
G025_R383_C1140,G025_R389_C1145,1.9525624189766635,FALSE,0.6565399551425928,"(1.51,Inf]"
G025_R383_C1141,G025_R389_C1145,1.8027756377319946,FALSE,0.5379885470369871,"(1.51,Inf]"
G025_R383_C1142,G025_R389_C1145,1.6770509831248424,FALSE,0.4287087233320318,"(1.51,Inf]"
G025_R383_C1143,G025_R389_C1145,1.5811388300841898,FALSE,0.10750271639534242,"(1.51,Inf]"
G025_R383_C1144,G025_R389_C1145,1.5206906325745548,FALSE,-0.09372077690473513,"(1.51,Inf]"
G025_R383_C1145,G025_R389_C1145,1.5,FALSE,-0.08045556098390876,"(1.01,1.51]"
G025_R383_C1146,G025_R389_C1145,1.5206906325745548,FALSE,-0.1948860989915969,"(1.51,Inf]"
G025_R383_C1147,G025_R389_C1145,1.5811388300841898,FALSE,-0.22184318546863138,"(1.51,Inf]"
G025_R384_C1132,G025_R389_C1145,3.48209706929603,FALSE,0.6244035054765882,"(1.51,Inf]"
G025_R384_C1133,G025_R389_C1145,3.25,FALSE,0.6237767499283929,"(1.51,Inf]"
G025_R384_C1134,G025_R389_C1145,3.020761493398643,FALSE,0.644413392242273,"(1.51,Inf]"
G025_R384_C1135,G025_R389_C1145,2.7950849718747373,FALSE,0.6496121738856231,"(1.51,Inf]"
G025_R384_C1136,G025_R389_C1145,2.57390753524675,FALSE,0.692478641586752,"(1.51,Inf]"
G025_R384_C1137,G025_R389_C1145,2.358495283014151,FALSE,0.6893987110358302,"(1.51,Inf]"
G025_R384_C1138,G025_R389_C1145,2.1505813167606567,FALSE,0.6617025376640507,"(1.51,Inf]"
G025_R384_C1139,G025_R389_C1145,1.9525624189766635,FALSE,0.685378724388768,"(1.51,Inf]"
G025_R384_C1140,G025_R389_C1145,1.7677669529663689,FALSE,0.6044575930701437,"(1.51,Inf]"
G025_R384_C1141,G025_R389_C1145,1.6007810593582121,FALSE,0.45073351595436034,"(1.51,Inf]"
G025_R384_C1142,G025_R389_C1145,1.4577379737113252,FALSE,0.3281871762270155,"(1.01,1.51]"
G025_R385_C1132,G025_R389_C1145,3.400367627183861,FALSE,0.6334888514481906,"(1.51,Inf]"
G025_R385_C1133,G025_R389_C1145,3.1622776601683795,FALSE,0.6347482036599471,"(1.51,Inf]"
G025_R385_C1134,G025_R389_C1145,2.9261749776799064,FALSE,0.6460892704796217,"(1.51,Inf]"
G025_R385_C1135,G025_R389_C1145,2.692582403567252,FALSE,0.6711067067765897,"(1.51,Inf]"
G025_R385_C1136,G025_R389_C1145,2.462214450449026,FALSE,0.7053744889874105,"(1.51,Inf]"
G025_R385_C1137,G025_R389_C1145,2.23606797749979,FALSE,0.688772235049455,"(1.51,Inf]"
G025_R385_C1138,G025_R389_C1145,2.0155644370746373,FALSE,0.689058930723714,"(1.51,Inf]"
G025_R385_C1139,G025_R389_C1145,1.8027756377319946,FALSE,0.6478191429269567,"(1.51,Inf]"
G025_R385_C1140,G025_R389_C1145,1.6007810593582121,FALSE,0.5365860186796931,"(1.51,Inf]"
G025_R385_C1141,G025_R389_C1145,1.4142135623730951,FALSE,0.4144826688075863,"(1.01,1.51]"
G025_R385_C1142,G025_R389_C1145,1.25,FALSE,0.40040306805070003,"(1.01,1.51]"
G025_R386_C1132,G025_R389_C1145,3.3354160160315836,FALSE,0.6452393505662292,"(1.51,Inf]"
G025_R386_C1133,G025_R389_C1145,3.092329219213245,FALSE,0.6707492359156586,"(1.51,Inf]"
G025_R386_C1134,G025_R389_C1145,2.850438562747845,FALSE,0.672576296477033,"(1.51,Inf]"
G025_R386_C1135,G025_R389_C1145,2.6100766272276377,FALSE,0.6730126890592603,"(1.51,Inf]"
G025_R386_C1136,G025_R389_C1145,2.3717082451262845,FALSE,0.6950038451211785,"(1.51,Inf]"
G025_R386_C1137,G025_R389_C1145,2.1360009363293826,FALSE,0.6701585916739392,"(1.51,Inf]"
G025_R386_C1138,G025_R389_C1145,1.9039432764659772,FALSE,0.6607612483448093,"(1.51,Inf]"
G025_R386_C1139,G025_R389_C1145,1.6770509831248424,FALSE,0.5636462537382113,"(1.51,Inf]"
G025_R386_C1141,G025_R389_C1145,1.25,FALSE,0.49280248196473375,"(1.01,1.51]"
G025_R387_C1132,G025_R389_C1145,3.2882366094914763,FALSE,0.6245810601584733,"(1.51,Inf]"
G025_R387_C1133,G025_R389_C1145,3.0413812651491097,FALSE,0.6417704777375203,"(1.51,Inf]"
G025_R387_C1134,G025_R389_C1145,2.7950849718747373,FALSE,0.6529045222810117,"(1.51,Inf]"
G025_R387_C1135,G025_R389_C1145,2.5495097567963922,FALSE,0.6815221629025712,"(1.51,Inf]"
G025_R387_C1136,G025_R389_C1145,2.3048861143232218,FALSE,0.6744524836518523,"(1.51,Inf]"
G025_R387_C1137,G025_R389_C1145,2.0615528128088303,FALSE,0.6687179065166531,"(1.51,Inf]"
G025_R387_C1138,G025_R389_C1145,1.8200274723201295,FALSE,0.6366855730327913,"(1.51,Inf]"
G025_R387_C1139,G025_R389_C1145,1.5811388300841898,FALSE,0.6106497694961764,"(1.51,Inf]"
G025_R387_C1140,G025_R389_C1145,1.346291201783626,FALSE,0.6357987104839682,"(1.01,1.51]"
G025_R387_C1141,G025_R389_C1145,1.118033988749895,FALSE,0.6334234064513695,"(1.01,1.51]"
G025_R387_C1142,G025_R389_C1145,0.9013878188659973,FALSE,0.5097455017949607,"(0.76,1.01]"
G025_R387_C1143,G025_R389_C1145,0.7071067811865476,FALSE,0.5559910076496055,"(0.51,0.76]"
G025_R388_C1132,G025_R389_C1145,3.2596012026013246,FALSE,0.6153958081459227,"(1.51,Inf]"
G025_R388_C1133,G025_R389_C1145,3.010398644698074,FALSE,0.6209209841643047,"(1.51,Inf]"
G025_R388_C1134,G025_R389_C1145,2.7613402542968153,FALSE,0.6215754764579274,"(1.51,Inf]"
G025_R388_C1135,G025_R389_C1145,2.5124689052802225,FALSE,0.6327743873346183,"(1.51,Inf]"
G025_R388_C1136,G025_R389_C1145,2.2638462845343543,FALSE,0.6278009406305664,"(1.51,Inf]"
G025_R388_C1137,G025_R389_C1145,2.0155644370746373,FALSE,0.6372467257439607,"(1.51,Inf]"
G025_R388_C1138,G025_R389_C1145,1.7677669529663689,FALSE,0.617874453742234,"(1.51,Inf]"
G025_R388_C1139,G025_R389_C1145,1.5206906325745548,FALSE,0.6265263692430739,"(1.51,Inf]"
G025_R388_C1140,G025_R389_C1145,1.2747548783981961,FALSE,0.5889406292673954,"(1.01,1.51]"
G025_R388_C1141,G025_R389_C1145,1.0307764064044151,FALSE,0.6323712433641315,"(1.01,1.51]"
G025_R388_C1142,G025_R389_C1145,0.7905694150420949,FALSE,0.6545441281584393,"(0.76,1.01]"
G025_R388_C1143,G025_R389_C1145,0.5590169943749475,FALSE,0.6905987811429132,"(0.51,0.76]"
G025_R388_C1144,G025_R389_C1145,0.3535533905932738,FALSE,0.7413071662226145,"(0.26,0.51]"
G025_R388_C1145,G025_R389_C1145,0.25,TRUE,0.7272696255898493,"[0,0.26]"
G025_R389_C1132,G025_R389_C1145,3.25,FALSE,0.6130119839864036,"(1.51,Inf]"
G025_R389_C1133,G025_R389_C1145,3,FALSE,0.6021401498836881,"(1.51,Inf]"
G025_R389_C1134,G025_R389_C1145,2.75,FALSE,0.6106298143777463,"(1.51,Inf]"
G025_R389_C1135,G025_R389_C1145,2.5,FALSE,0.6279408782195061,"(1.51,Inf]"
G025_R389_C1136,G025_R389_C1145,2.25,FALSE,0.6177161702467234,"(1.51,Inf]"
G025_R389_C1137,G025_R389_C1145,2,FALSE,0.6114775438524215,"(1.51,Inf]"
G025_R389_C1138,G025_R389_C1145,1.75,FALSE,0.5766825030528,"(1.51,Inf]"
G025_R389_C1139,G025_R389_C1145,1.5,FALSE,0.5869238448139042,"(1.01,1.51]"
G025_R389_C1140,G025_R389_C1145,1.25,FALSE,0.591043240575397,"(1.01,1.51]"
