month,grid_id,lon,lat,oisst_lon,oisst_lat,sst_c,sst_anomaly_c,n_valid_days,n_days_total,valid_day_fraction,source_status
2003-02-01,G025_R381_C1143,105.875,-5.375,105.875,-5.375,28.796785354614258,0.3578571333949055,28,28,1.0,ok
2003-02-01,G025_R381_C1144,106.125,-5.375,106.125,-5.375,28.719642298562185,0.3260714220149176,28,28,1.0,ok
2003-02-01,G025_R381_C1145,106.375,-5.375,106.375,-5.375,28.571785041264125,0.22499999543651938,28,28,1.0,ok
2003-02-01,G025_R381_C1146,106.625,-5.375,106.625,-5.375,28.449284894125803,0.13107142464390822,28,28,1.0,ok
2003-02-01,G025_R381_C1147,106.875,-5.375,106.875,-5.375,28.355356557028635,0.04821428543488894,28,28,1.0,ok
2003-02-01,G025_R382_C1132,103.125,-5.625,103.125,-5.625,28.736428124564036,0.07642857038549014,28,28,1.0,ok
2003-02-01,G025_R382_C1133,103.375,-5.625,103.375,-5.625,28.819999490465438,0.1717857090490205,28,28,1.0,ok
2003-02-01,G025_R382_C1134,103.625,-5.625,103.625,-5.625,28.921070780072892,0.27964285255542826,28,28,1.0,ok
2003-02-01,G025_R382_C1135,103.875,-5.625,103.875,-5.625,28.993213381086075,0.3567857085727155,28,28,1.0,ok
2003-02-01,G025_R382_C1136,104.125,-5.625,104.125,-5.625,28.973927565983363,0.34392856693427476,28,28,1.0,ok
2003-02-01,G025_R382_C1138,104.625,-5.625,104.625,-5.625,28.741070883614675,0.13071428292563983,28,28,1.0,ok
2003-02-01,G025_R382_C1141,105.375,-5.625,105.375,-5.625,28.767142159598215,0.22178570766534125,28,28,1.0,ok
2003-02-01,G025_R382_C1143,105.875,-5.625,105.875,-5.625,28.8792849949428,0.4117857026202338,28,28,1.0,ok
2003-02-01,G025_R382_C1144,106.125,-5.625,106.125,-5.625,28.796070780072892,0.3707142754324845,28,28,1.0,ok
2003-02-01,G025_R382_C1145,106.375,-5.625,106.375,-5.625,28.662499359675817,0.2839285656809807,28,28,1.0,ok
2003-02-01,G025_R382_C1146,106.625,-5.625,106.625,-5.625,28.540356499808176,0.18749999840344703,28,28,1.0,ok
2003-02-01,G025_R382_C1147,106.875,-5.625,106.875,-5.625,28.447499207087926,0.10499999785263624,28,28,1.0,ok
